entity,date,bank_account,contra_account,amount,kind
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-65.41,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-90.0,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-127.05,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-50.0,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-52.08,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-20.0,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-30.0,transfer
au,10/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-60.0,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-30.0,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-190.0,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-118.99,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.15,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.44,transfer
au,09/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.45,transfer
au,08/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.22,transfer
au,08/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-3.3,transfer
au,08/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.04,transfer
au,06/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.48,transfer
au,06/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.44,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-103.81,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-97.27,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-117.4,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-9.79,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.88,transfer
au,05/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.11,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-58.52,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-22.4,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-470.46,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-168.1,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-30.0,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-192.92,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-194.04,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-39.2,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-135.0,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-13.44,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-108.08,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-48.0,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.44,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.94,transfer
au,04/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.92,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-110.6,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-66.64,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-160.64,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-122.36,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-158.4,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-8.14,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-29.15,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,03/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-221.2,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-90.0,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-656.0,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-158.43,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-8.58,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-2.49,transfer
au,02/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.44,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-210.0,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-30.0,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-266.2,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-24.36,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-85.68,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe_transfer_others,-32.0,transfer
au,01/02/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-6.93,transfer
au,31/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),0.0,transfer
au,30/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.0,transfer
au,30/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.14,transfer
au,30/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.31,transfer
au,30/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,29/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.6,transfer
au,29/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,29/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.1,transfer
au,28/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.62,transfer
au,28/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.8,transfer
au,27/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.2,transfer
au,26/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,26/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.9,transfer
au,25/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.03,transfer
au,25/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.0,transfer
au,24/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,24/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-7.8,transfer
au,23/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-2.2,transfer
au,23/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,23/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.15,transfer
au,22/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-6.9,transfer
au,22/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.08,transfer
au,22/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.1,transfer
au,21/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,21/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-8.6,transfer
au,20/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.3,transfer
au,20/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.78,transfer
au,19/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.8,transfer
au,19/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.15,transfer
au,19/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,19/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.12,transfer
au,18/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.0,transfer
au,18/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.28,transfer
au,17/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.2,transfer
au,17/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,16/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.08,transfer
au,16/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.15,transfer
au,16/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-3.7,transfer
au,16/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.4,transfer
au,16/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,15/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,15/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-6.2,transfer
au,15/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.08,transfer
au,14/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-6.3,transfer
au,14/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.15,transfer
au,14/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.16,transfer
au,13/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,13/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.8,transfer
au,11/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-6.0,transfer
au,11/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,10/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.08,transfer
au,10/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.4,transfer
au,09/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.2,transfer
au,09/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.36,transfer
au,09/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.3,transfer
au,08/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-5.3,transfer
au,08/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.2,transfer
au,08/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.8,transfer
au,07/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-2.6,transfer
au,07/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,07/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.4,transfer
au,07/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.56,transfer
au,06/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-3.4,transfer
au,05/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-4.0,transfer
au,05/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-0.04,transfer
au,04/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-1.5,transfer
au,03/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-103.0,transfer
au,03/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-166.94,transfer
au,03/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-21.5,transfer
au,03/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-2.7,transfer
au,01/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-1.38,transfer
au,01/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-2.26,transfer
au,01/01/2023,Stripe,Cost of Overhead Related to Service:Operating Expenses:Stripe Monthly Fees (deleted),-3.7,transfer
au,19/12/2022,Stripe,1101 Savings (7311),-25000.0,transfer
au,30/11/2022,Stripe,Stripe,52431.0,transfer
au,30/11/2022,Stripe,Stripe,-52431.0,transfer
au,31/12/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-440941.06,transfer
au,30/11/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-417395.51,transfer
au,31/10/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-335113.65,transfer
au,30/09/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-235621.16,transfer
au,31/08/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-57185.71,transfer
au,31/07/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-15726.51,transfer
au,30/06/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-14998.65,transfer
au,31/05/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-20951.33,transfer
au,30/04/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-17683.16,transfer
au,31/03/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-20369.68,transfer
au,29/02/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-21664.99,transfer
au,31/01/2024,2400-STRIPE-HOST Stripe - Host Payables,1100 Stripe - Clearing Account,-6106.12,transfer
au,30/03/2026,Payroll clearing,1102 Wise AU,-5871.67,transfer
au,27/03/2026,Payroll clearing,1102 Wise AU,-5297.67,transfer
au,27/03/2026,Payroll clearing,1102 Wise AU,-10505.86,transfer
au,27/03/2026,Payroll clearing,1102 Wise AU,-3114.68,transfer
au,27/02/2026,Payroll clearing,1102 Wise AU,-3356.72,transfer
au,27/02/2026,Payroll clearing,1102 Wise AU,-5297.67,transfer
au,27/02/2026,Payroll clearing,1102 Wise AU,-8692.17,transfer
au,27/02/2026,Payroll clearing,1102 Wise AU,-3495.98,transfer
au,03/02/2026,Payroll clearing,1102 Wise AU,-1268.87,transfer
au,27/09/2024,Payroll clearing,1101 Savings (7311),-8272.67,transfer
au,30/08/2024,Payroll clearing,1101 Savings (7311),-8272.67,transfer
au,29/02/2024,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,29/01/2024,Payroll clearing,1101 Savings (7311),-5630.0,transfer
au,28/12/2023,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,28/11/2023,Payroll clearing,1101 Savings (7311),-4921.3,transfer
au,27/10/2023,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,29/09/2023,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,29/08/2023,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,28/07/2023,Payroll clearing,1101 Savings (7311),-5091.0,transfer
au,28/06/2023,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,28/05/2023,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,01/05/2023,Payroll clearing,1101 Savings (7311),-7847.3,transfer
au,28/03/2023,Payroll clearing,1101 Savings (7311),-7847.3,transfer
au,03/03/2023,Payroll clearing,1101 Savings (7311),-7847.3,transfer
au,30/01/2023,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,29/12/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,28/11/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,28/10/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,28/10/2022,Payroll clearing,1101 Savings (7311),0.0,transfer
au,28/09/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,29/08/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,29/07/2022,Payroll clearing,1101 Savings (7311),-5090.67,transfer
au,30/11/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,10455.47,transfer
au,31/10/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,30251.23,transfer
au,30/09/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,31630.8,transfer
au,31/08/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,33485.82,transfer
au,31/07/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,36336.2,transfer
au,30/06/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,43343.87,transfer
au,31/05/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,52446.05,transfer
au,30/04/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,69716.97,transfer
au,31/03/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,87993.55,transfer
au,28/02/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,78385.86,transfer
au,31/01/2025,4100-STRIPE-TRIP Stripe - Trip Revenue,1100 Stripe - Clearing Account,71385.83,transfer
au,03/11/2025,4101 CMB - Trip Revenue,1101 Savings (7311),54.0,transfer
au,28/10/2025,4101 CMB - Trip Revenue,1101 Savings (7311),300.0,transfer
au,25/09/2025,4101 CMB - Trip Revenue,1101 Savings (7311),125.0,transfer
au,09/05/2025,4101 CMB - Trip Revenue,1101 Savings (7311),54.0,transfer
au,31/12/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,13317.87,transfer
au,30/11/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,57620.21,transfer
au,31/10/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,87399.26,transfer
au,30/09/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,75140.25,transfer
au,31/08/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,96998.77,transfer
au,31/07/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,97188.53,transfer
au,30/06/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,96788.47,transfer
au,31/05/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,118683.87,transfer
au,30/04/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,85162.93,transfer
au,31/03/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,94055.45,transfer
au,28/02/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,80769.76,transfer
au,31/01/2025,4300-STRIPE-INC Stripe - Incidentals Revenue,1100 Stripe - Clearing Account,103700.15,transfer
au,22/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,21/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,20/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,19/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,13/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,08/08/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,25/07/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),670.0,transfer
au,21/07/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,09/07/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),670.0,transfer
au,05/07/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,29/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,22/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,21/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,20/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),200.0,transfer
au,18/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),1025.0,transfer
au,14/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),882.0,transfer
au,13/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,12/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,09/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),335.0,transfer
au,07/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),240.0,transfer
au,06/06/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,23/05/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),588.0,transfer
au,21/05/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,09/05/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,29/04/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),235.45,transfer
au,24/04/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),363.64,transfer
au,18/04/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),235.45,transfer
au,17/04/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),418.18,transfer
au,12/04/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),235.45,transfer
au,29/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,28/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),687.0,transfer
au,27/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),280.23,transfer
au,24/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),400.0,transfer
au,19/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,18/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),100.0,transfer
au,13/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),25.0,transfer
au,09/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),794.0,transfer
au,08/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),294.18,transfer
au,08/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,01/03/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,23/02/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),789.0,transfer
au,23/02/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,15/02/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,05/02/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),259.0,transfer
au,02/02/2024,4300-STRIPE-INC Stripe - Incidentals Revenue,1101 Savings (7311),749.0,transfer
au,31/03/2026,4301 CMB - Incidental Revenue,1101 Savings (7311),102.0,transfer
