entity,date,bank_account,contra_account,amount,kind
sg_pte_ltd,07/12/2022,OCBC DL SG (1001),Due from Fleet,-570.0,IC
sg_pte_ltd,13/12/2022,OCBC DL SG (1001),Due from Fleet,-277.13,IC
sg_pte_ltd,16/12/2022,Wise AUD,Due To Australia,12755.11,IC
sg_pte_ltd,16/12/2022,OCBC DL SG (1001),Due from Fleet,-1444.5,IC
sg_pte_ltd,16/12/2022,Wise AUD,Due To Australia,2277.7,IC
sg_pte_ltd,17/12/2022,OCBC DL SG (1001),Due from Fleet,-53.5,IC
sg_pte_ltd,17/12/2022,Wise AUD,Due To Australia,2281.78,IC
sg_pte_ltd,22/12/2022,OCBC DL SG (1001),Due from Fleet,-1000.0,IC
sg_pte_ltd,29/12/2022,OCBC DL SG (1001),Due from Fleet,-3380.0,IC
sg_pte_ltd,29/12/2022,OCBC DL SG (1001),Due from Fleet,-1400.0,IC
sg_pte_ltd,31/12/2022,Stripe Account,Due from Fleet,-19681.0,IC
sg_pte_ltd,31/12/2022,OCBC DL SG (1001),Due to Ventures,-921379.14,IC
sg_pte_ltd,31/12/2022,Stripe Account,Due to Ventures,-243613.95,IC
sg_pte_ltd,31/12/2022,Wise SGD,Due to Ventures,-47000.0,IC
sg_pte_ltd,31/12/2022,Wise AUD,Due to Ventures,-5299.01,IC
sg_pte_ltd,31/12/2022,Wise INR,Due to Ventures,-217.39,IC
sg_pte_ltd,31/12/2022,Wise MYR,Due to Ventures,-7.83,IC
sg_pte_ltd,31/12/2022,Wise USD,Due to Ventures,-387.47,IC
sg_pte_ltd,31/12/2022,OCBC DL SG (1001),Due From Australian Account,14881.7,IC
sg_pte_ltd,31/12/2022,OCBC DL SG (1001),Due From Ventures,14881.7,IC
sg_pte_ltd,31/12/2022,OCBC DL SG (1001),Due To Australia,14881.7,IC
sg_pte_ltd,31/12/2022,Stripe - Clearing Account SGD,Due From Australian Account,10491.1,IC
sg_pte_ltd,31/12/2022,Stripe - Clearing Account SGD,Due From Ventures,10491.1,IC
sg_pte_ltd,31/12/2022,Stripe - Clearing Account SGD,Due To Australia,10491.1,IC
sg_pte_ltd,31/12/2022,Wise SGD,Due From Australian Account,762.0,IC
sg_pte_ltd,31/12/2022,Wise SGD,Due From Ventures,762.0,IC
sg_pte_ltd,31/12/2022,Wise SGD,Due To Australia,762.0,IC
sg_pte_ltd,02/01/2023,Wise AUD,Due From Australian Account,-666.55,IC
sg_pte_ltd,02/01/2023,Wise AUD,Due To Australia,19500.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,442.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,380.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,272.82,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,239.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,211.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,190.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,188.24,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,176.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,174.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,163.12,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,150.94,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,138.75,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,124.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,119.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,105.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,102.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,97.5,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,95.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,89.06,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,76.13,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,75.94,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,75.12,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,74.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,69.37,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,68.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,66.56,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,65.28,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,62.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,59.2,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,59.11,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,58.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,56.55,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,53.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,51.2,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,51.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,50.4,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,44.5,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,41.44,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,41.35,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,40.75,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,39.9,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,37.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,35.27,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,34.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,33.92,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,30.8,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,28.04,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,27.91,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,27.54,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,23.75,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,21.25,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,20.46,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,20.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,19.8,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,19.76,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,18.18,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,17.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,16.69,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,16.17,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,15.8,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,15.34,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,15.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,14.25,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,13.99,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,11.88,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,10.88,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,10.87,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,10.0,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,9.25,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,9.16,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,8.5,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,6.46,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,6.19,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,5.94,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,5.25,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,5.06,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,4.62,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,4.25,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,4.09,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Fleet,3.47,IC
sg_pte_ltd,03/01/2023,OCBC DL SG (1001),Due to Ventures,75000.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,178.12,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,92.81,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,88.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,74.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,70.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,62.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,51.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,46.1,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,15.8,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,15.0,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,4.25,IC
sg_pte_ltd,04/01/2023,OCBC DL SG (1001),Due to Fleet,3.8,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,174.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,89.06,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,70.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,64.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,63.75,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,59.75,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,58.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,57.75,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,37.91,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,33.18,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,24.36,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,20.25,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due to Fleet,10.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due from Fleet,-1300.0,IC
sg_pte_ltd,05/01/2023,OCBC DL SG (1001),Due from Fleet,-1400.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,294.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,95.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,87.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,84.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,79.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,78.75,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,69.38,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,59.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,53.2,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,43.5,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,29.88,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,15.8,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,15.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,10.0,IC
sg_pte_ltd,06/01/2023,OCBC DL SG (1001),Due to Fleet,4.25,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,1152.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,395.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,338.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,256.88,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,213.75,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,168.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,166.88,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,136.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,104.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,102.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,95.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,79.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,75.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,74.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,73.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,70.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,68.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,64.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,62.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,60.0,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,59.6,IC
sg_pte_ltd,09/01/2023,OCBC DL SG (1001),Due to Fleet,59.2,IC
